學校代碼,公私立,學校體制,學校名稱,領域代碼,領域名稱,學門代碼,學門名稱,學類代碼,學類名稱,科系代碼,科系名稱,電話,電話分機,傳真,電子郵件,網址
1040,私立,技職校院,建國科技大學,2,人文及藝術領域,23,設計學門,2301,綜合設計學類,230152,創意產品與遊戲設計系,04-711-1111,2280,04-711-4278,tfmau@ctu.edu.tw,gpd.ctu.edu.tw/
1040,私立,技職校院,建國科技大學,2,人文及藝術領域,23,設計學門,2302,視覺傳達設計學類,230203,數位媒體設計系暨媒體與遊戲設計碩士班,04-711-1111,2351~2353,04-712-5625,dmd@ctu.edu.tw,dmd.ctu.edu.tw/bin/home.php
1040,私立,技職校院,建國科技大學,2,人文及藝術領域,23,設計學門,2303,產品設計學類,230302,商業設計系,04-711-1111,2211,04-711-1124,mary@ctu.edu.tw,cd.ctu.edu.tw/bin/home.php
1040,私立,技職校院,建國科技大學,2,人文及藝術領域,23,設計學門,2304,空間設計學類,230402,空間設計系,04-711-1111,2251,04-711-1126,yihuang@ctu.edu.tw,sdi.ctu.edu.tw/bin/home.php
1040,私立,技職校院,建國科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340307,國際企業管理系,04-711-1111,3901,04-711-1157,jay-ping@ctu.edu.tw,iba.ctu.edu.tw/bin/home.php
1040,私立,技職校院,建國科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3408,行銷與流通學類,340819,行銷與服務管理系,04-711-1111,3671,04-711-9469,sopp@ctu.edu.tw,msm.ctu.edu.tw/
1040,私立,技職校院,建國科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3499,其他商業及管理學類,349954,服務與科技管理研究所,04-711-1111,3692,04-713-5673,management@ctu.edu.tw,stm.ctu.edu.tw/bin/home.php
1040,私立,技職校院,建國科技大學,4,科學領域,48,電算機學門,4801,電算機一般學類,480109,資訊管理系,04-711-1111,3600~3602,04-711-1142,im@ctu.edu.tw,im.ctu.edu.tw
1040,私立,技職校院,建國科技大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520101,電機工程系所,04-711-1111,3212,04-712-2006,cyc@ctu.edu.tw,eec.ctu.edu.tw/bin/home.php
1040,私立,技職校院,建國科技大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520103,電子工程系所,04-711-1111,3301,04-711-1139,chiungwen@ctu.edu.tw,een.ctu.edu.tw/bin/home.php
1040,私立,技職校院,建國科技大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520121,自動化工程系暨機電光系統研究所,04-711-1111,2400,04-711-1164,jrwang@ctu.edu.tw,ae.ctu.edu.tw/bin/home.php
1040,私立,技職校院,建國科技大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520164,資訊與網路通訊系,04-711-1111,2301,04-711-1163,kenny@cc.ctu.edu.tw,cce.ctu.edu.tw/bin/home.php
1040,私立,技職校院,建國科技大學,5,工程、製造及營造領域,52,工程學門,5202,機械工程學類,520201,機械工程系暨製造科技研究所,04-711-1111,3127,04-711-1137,scyang@ctu.edu.tw,met.ctu.edu.tw/bin/home.php
1040,私立,技職校院,建國科技大學,5,工程、製造及營造領域,52,工程學門,5203,土木工程學類,520301,土木工程系暨土木與防災研究所,04-711-1111,3401,04-711-1165,lwch@ctu.edu.tw,cet.ctu.edu.tw/
1040,私立,技職校院,建國科技大學,5,工程、製造及營造領域,52,工程學門,5206,工業工程學類,520614,工業與服務管理系,04-711-1111,3501,04-711-1141,ctuiem@ctu.edu.tw,www.ie.ctu.edu.tw
1040,私立,技職校院,建國科技大學,8,服務領域,81,民生學門,8102,觀光休閒學類,810201,觀光系,04-711-1111,3000,#NAME?,cck470627@yahoo.com.tw,tourism.ctu.edu.tw/bin/home.php
1040,私立,技職校院,建國科技大學,8,服務領域,81,民生學門,8105,運動休閒及休閒管理學類,810502,運動健康與休閒系,04-711-1111,2050,04-711-1127,lrchiou@ctu.edu.tw,khls.ctu.edu.tw/bin/home.php
1040,私立,技職校院,建國科技大學,8,服務領域,81,民生學門,8108,美容學類,810801,美容系暨美容科技研究所,04-711-1111,"26,022,603",04-711-1118,beauty@cc.ctu.edu.tw,www.bs.ctu.edu.tw/
1041,私立,技職校院,明志科技大學,2,人文及藝術領域,23,設計學門,2302,視覺傳達設計學類,230201,視覺傳達設計系,02-2908-9899,3250,02-2904-1914,liaomimi@mail.mcut.edu.tw,vcd.mcut.edu.tw/bin/home.php?Lang=zh-tw
1041,私立,技職校院,明志科技大學,2,人文及藝術領域,23,設計學門,2303,產品設計學類,230303,工業設計系,02-2908-9899,3200,02-2904-1914,ailin@mail.mcut.edu.tw,id.mcut.edu.tw/bin/home.php?Lang=zh-tw
1041,私立,技職校院,明志科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340303,經營管理系,02-2908-9899,3151,02-2904-1914,qnipill@mail.mcut.edu.tw,bm.mcut.edu.tw/bin/home.php?Lang=zh-tw
1041,私立,技職校院,明志科技大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520101,電機工程(學)系,02-2908-9899,4800,02-2904-1914,helen@mail.mcut.edu.tw,ee.mcut.edu.tw/bin/home.php?Lang=zh-tw
1041,私立,技職校院,明志科技大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520103,電子工程系,02-2908-9899,4850,02-2908-5247,ythuang@mail.mcut.edu.tw,en.mcut.edu.tw/bin/home.php?Lang=zh-tw
1041,私立,技職校院,明志科技大學,5,工程、製造及營造領域,52,工程學門,5202,機械工程學類,520201,機械工程系,02-2908-9899,4510,02-2906-3269,jieyun@mail.mcut.edu.tw,me.mcut.edu.tw/bin/home.php?Lang=zh-tw
1041,私立,技職校院,明志科技大學,5,工程、製造及營造領域,52,工程學門,5204,化學工程學類,520401,化學工程系,02-2908-9899,4610,02-2904-1914,yunfang@mail.mcut.edu.tw,ce.mcut.edu.tw/bin/home.php?Lang=zh-tw
1041,私立,技職校院,明志科技大學,5,工程、製造及營造領域,52,工程學門,5204,化學工程學類,520401,化學工程系生化工程碩士班,02-2908-9899,4610,02-2904-1914,yunfang@mail.mcut.edu.tw,ce.mcut.edu.tw/bin/home.php?Lang=zh-tw
1041,私立,技職校院,明志科技大學,5,工程、製造及營造領域,52,工程學門,5204,化學工程學類,520418,能源電池科技博士學位學程,02-2908-9899,4951,02-2908-5941,peiling@mail.mcut.edu.tw,brcge.mcut.edu.tw/bin/home.php?Lang=zh-tw
1041,私立,技職校院,明志科技大學,5,工程、製造及營造領域,52,工程學門,5205,材料工程學類,520501,材料工程系,02-2908-9899,4670,02-2904-1914,xiayating@mail.mcut.edu.tw,mse.mcut.edu.tw/bin/home.php?Lang=zh-tw
1041,私立,技職校院,明志科技大學,5,工程、製造及營造領域,52,工程學門,5206,工業工程學類,520601,工業工程與管理系,02-2908-9899,3100,02-2908-5900,juny@mail.mcut.edu.tw,iem.mcut.edu.tw/bin/home.php?Lang=zh-tw
1041,私立,技職校院,明志科技大學,5,工程、製造及營造領域,52,工程學門,5209,環境工程學類,520905,環境與安全衛生工程系,02-2908-9899,4650,02-2904-1914,liwz@mail.mcut.edu.tw,she.mcut.edu.tw/bin/home.php?Lang=zh-tw
1042,私立,技職校院,高苑科技大學,2,人文及藝術領域,22,人文學門,2203,外國語文學類,220303,應用外語系,07-607-7101,無,07-607-7110,afld@cc.kyu.edu.tw,www.afld.kyu.edu.tw/
1042,私立,技職校院,高苑科技大學,2,人文及藝術領域,23,設計學門,2301,綜合設計學類,230128,文化創意設計與數位整合學位學程,07-607-7060,無,07-607-7113,cdi@cc.kyu.edu.tw,www.cdi.kyu.edu.tw/index0.htm
1042,私立,技職校院,高苑科技大學,2,人文及藝術領域,23,設計學門,2301,綜合設計學類,230139,多媒體動畫遊戲學位學程,07-607-7261,無,07-607-7262,ic@cc.kyu.edu.tw,www.dagd.kyu.edu.tw/dagd/index.php
1042,私立,技職校院,高苑科技大學,3,社會科學、商業及法律領域,32,傳播學門,3201,一般大眾傳播學類,320105,資訊傳播系,07-607-7261,無,07-607-7262,ic@cc.kyu.edu.tw,www.dic.kyu.edu.tw/dic_net/
1042,私立,技職校院,高苑科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340301,企業管理系,07-607-7070,無,07-607-7116,mba@cc.kyu.edu.tw,www.dba.kyu.edu.tw/
1042,私立,技職校院,高苑科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3408,行銷與流通學類,340802,行銷與流通管理系,07-607-7971,無,07-607-7972,md@cc.kyu.edu.tw,www.md.kyu.edu.tw/md/index.html
1042,私立,技職校院,高苑科技大學,4,科學領域,48,電算機學門,4801,電算機一般學類,480109,資訊管理系,07-607-7090,無,07-607-7097,imc@cc.kyu.edu.tw,www.mis.kyu.edu.tw/zin/?.p=HjEY&.t=1364549304324
1042,私立,技職校院,高苑科技大學,4,科學領域,48,電算機學門,4805,電算機應用學類,480503,資訊科技應用系,07-607-7958,無,07-607-7959,kyuit@cc.kyu.edu.tw,www.it.kyu.edu.tw/joomla/
1042,私立,技職校院,高苑科技大學,4,科學領域,48,電算機學門,4805,電算機應用學類,480532,行動多媒體設計學位學程,07-607-7958,無,07-607-7959,kyuit@cc.kyu.edu.tw,www.age.kyu.edu.tw/Multimedia/
1042,私立,技職校院,高苑科技大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520101,電機工程系,07-607-7011,無,07-607-7009,el@cc.kyu.edu.tw,www.el.kyu.edu.tw/index.asp
1042,私立,技職校院,高苑科技大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520103,電子工程系,07-607-7002,無,07-607-7000,ee@cc.kyu.edu.tw,www.ee.kyu.edu.tw/index1.html
1042,私立,技職校院,高苑科技大學,5,工程、製造及營造領域,52,工程學門,5202,機械工程學類,520219,機械與自動化工程系,07-607-7022,無,07-607-7112,ae@cc.kyu.edu.tw,www.auto.kyu.edu.tw/index6.asp
1042,私立,技職校院,高苑科技大學,5,工程、製造及營造領域,52,工程學門,5202,機械工程學類,520219,機械與自動化工程系扣件產業技術碩士班(碩士在職專班),07-607-7022,無,07-607-7112,ae@cc.kyu.edu.tw,www.auto.kyu.edu.tw/course/fitmp_2.asp
1042,私立,技職校院,高苑科技大學,5,工程、製造及營造領域,52,工程學門,5203,土木工程學類,520301,土木工程系,07-607-7031,無,07-607-7111,civil@cc.kyu.edu.tw,www.civil.kyu.edu.tw/
1042,私立,技職校院,高苑科技大學,5,工程、製造及營造領域,52,工程學門,5213,綜合工程學類,521328,綠色能源應用系,07-607-7985,無,07-607-7050,green@cc.kyu.edu.tw,www.green.kyu.edu.tw/
1042,私立,技職校院,高苑科技大學,5,工程、製造及營造領域,58,建築及都市規劃學門,5801,建築學類,580101,建築系,07-607-7060,無,07-607-7113,arch@cc.kyu.edu.tw,www.arch.kyu.edu.tw/index.html
1042,私立,技職校院,高苑科技大學,5,工程、製造及營造領域,58,建築及都市規劃學門,5899,其他建築及都巿規劃學類,589906,綠環境設計學位學程,07-607-7031,無,07-607-7111,civil@cc.kyu.edu.tw,www.ged.kyu.edu.tw/index2.html
1042,私立,技職校院,高苑科技大學,7,醫藥衛生及社福領域,76,社會服務學門,7602,老年服務學類,760224,銀髮事業暨社會工作學士學位學程,07-607-7070,無,07-607-7116,mba@cc.kyu.edu.tw,www.ebm.kyu.edu.tw
1042,私立,技職校院,高苑科技大學,8,服務領域,81,民生學門,8102,觀光休閒學類,810202,觀光事業管理系,07-607-7264,無,07-607-7089,trade@cc.kyu.edu.tw,www.tour.kyu.edu.tw/
1042,私立,技職校院,高苑科技大學,8,服務領域,81,民生學門,8105,運動休閒及休閒管理學類,810504,休閒運動管理系,07-607-7963,無,07-607-7964,rsm@cc.kyu.edu.tw,www.rsm.kyu.edu.tw/index1.html
1042,私立,技職校院,高苑科技大學,8,服務領域,81,民生學門,8108,美容學類,810802,化妝品應用系,07-607-7053,2203,07-607-7050,cosmetic@cc.kyu.edu.tw,www.cosmetic.kyu.edu.tw/index.html
1042,私立,技職校院,高苑科技大學,8,服務領域,81,民生學門,8108,美容學類,810811,香妝與養生保健學位學程,07-607-7058,無,07-607-7050,cosheal@cc.kyu.edu.tw,www.cosheal.kyu.edu.tw/index.html
1043,私立,技職校院,大仁科技大學,2,人文及藝術領域,22,人文學門,2203,外國語文學類,220303,應用外語系,08-762-4002,"43,004,301",08-762-3924,afl@tajen.edu.tw,r01.tajen.edu.tw/bin/home.php?Lang=zh-tw
1043,私立,技職校院,大仁科技大學,2,人文及藝術領域,22,人文學門,2299,其他人文學類,229910,文化創意產業研究所,08-762-4002,"20,072,008",08-762-3924,institute2008@tajen.edu.tw,r04.tajen.edu.tw/bin/home.php?Lang=zh-tw
1043,私立,技職校院,大仁科技大學,2,人文及藝術領域,23,設計學門,2302,視覺傳達設計學類,230203,數位多媒體設計系,08-762-4002,3301,08-762-3924,hsiping@tajen.edu.tw,http://i05.tajen.edu.tw/#section-homepage
1043,私立,技職校院,大仁科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3401,一般商業學類,340127,電子商務創新應用學士學位學程,08-762-4002,3400,08-762-3924,mis@tajen.edu.tw,i06.tajen.edu.tw/bin/home.php?Lang=zh-tw
1043,私立,技職校院,大仁科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3408,行銷與流通學類,340802,行銷(與)流通管理系,08-762-4002,3201,08-762-3924,mktdist@tajen.edu.tw,i03.tajen.edu.tw/bin/home.php?Lang=zh-tw
1043,私立,技職校院,大仁科技大學,4,科學領域,42,生命科學學門,4203,生物科技學類,420302,生物科技系,08-762-4002,"30,503,051",08-762-4002轉5121,biotech@tajen.edu.tw,u06.tajen.edu.tw/bin/home.php?Lang=zh-tw
1043,私立,技職校院,大仁科技大學,4,科學領域,48,電算機學門,4801,電算機一般學類,480110,資訊工程與娛樂科技系,08-762-4002,3501,08-762-3924,cdcsie@tajen.edu.tw,i04.tajen.edu.tw/bin/home.php?Lang=zh-tw
1043,私立,技職校院,大仁科技大學,4,科學領域,48,電算機學門,4803,軟體發展學類,480316,資訊應用與管理系,08-762-4002,3401,08-762-4002轉3400,mis@tajen.edu.tw,i02.tajen.edu.tw/bin/home.php?Lang=zh-tw
1043,私立,技職校院,大仁科技大學,6,農學領域,62,農業科學學門,6206,食品科學類,620602,食品科技學系,08-762-4002,"30,203,021",08-762-4002轉5121,food@tajen.edu.tw,u03.tajen.edu.tw/bin/home.php?Lang=zh-tw
1043,私立,技職校院,大仁科技大學,7,醫藥衛生及社福領域,72,醫藥衛生學門,7202,公共衛生學類,720223,環境與職業安全衛生系,08-762-4002,3041,08-762-4002轉5121,sh@tajen.edu.tw,u02.tajen.edu.tw/bin/home.php?Lang=zh-tw
1043,私立,技職校院,大仁科技大學,7,醫藥衛生及社福領域,72,醫藥衛生學門,7203,藥學學類,720301,藥學系,08-762-4002,"30,103,011",08-762-4002轉5121,pharmacy@tajen.edu.tw,u01.tajen.edu.tw/bin/home.php?Lang=zh-tw
1043,私立,技職校院,大仁科技大學,7,醫藥衛生及社福領域,72,醫藥衛生學門,7206,護理學類,720601,護理學系,08-762-4002,"30,603,061",08-762-3924,nursing@tajen.edu.tw,u05.tajen.edu.tw/bin/home.php?Lang=zh-tw
1043,私立,技職校院,大仁科技大學,7,醫藥衛生及社福領域,76,社會服務學門,7602,老年服務學類,760222,銀髮創意產業管理學士學位學程,08-762-4002,3111,08-762-3924,chenelle@tajen.edu.tw,i01.tajen.edu.tw/bin/home.php
1043,私立,技職校院,大仁科技大學,7,醫藥衛生及社福領域,76,社會服務學門,7603,社會工作學類,760301,社會工作學系,08-762-4002,"42,004,201",08-762-6751,sw@tajen.edu.tw,r03.tajen.edu.tw/bin/home.php?Lang=zh-tw
1043,私立,技職校院,大仁科技大學,7,醫藥衛生及社福領域,76,社會服務學門,7604,兒童保育學類,760401,(嬰)幼兒保育系,08-762-4002,4101,08-762-3924,kids@tajen.edu.tw,r02.tajen.edu.tw/bin/home.php?Lang=zh-tw
1043,私立,技職校院,大仁科技大學,7,醫藥衛生及社福領域,76,社會服務學門,7699,其他社會服務學類,769902,生命關懷事業學士學位學程,08-762-4002,4130,08-762-3924,hanlin@tajen.edu.tw,a31.tajen.edu.tw/bin/home.php
1043,私立,技職校院,大仁科技大學,8,服務領域,81,民生學門,8101,餐旅服務學類,810102,餐旅管理系,08-762-4002,3801,08-762-5440,fbm@tajen.edu.tw,q04.tajen.edu.tw/bin/home.php?Lang=zh-tw
1043,私立,技職校院,大仁科技大學,8,服務領域,81,民生學門,8102,觀光休閒學類,810202,觀光事業系,08-762-4002,"37,003,701",08-762-3924,cmchen@tajen.edu.tw,q02.tajen.edu.tw/bin/home.php?Lang=zh-tw
1043,私立,技職校院,大仁科技大學,8,服務領域,81,民生學門,8105,運動休閒及休閒管理學類,810504,休閒運動(與)管理學系,08-762-4002,3612,08-762-4002轉5126,duku@tajen.edu.tw,q01.tajen.edu.tw/bin/home.php?Lang=zh-tw
1043,私立,技職校院,大仁科技大學,8,服務領域,81,民生學門,8108,美容學類,810809,時尚美容應用系,08-762-4002,3721,08-762-3924,jysheu@tajen.edu.tw,q03.tajen.edu.tw/bin/home.php?Lang=zh-tw
1043,私立,技職校院,大仁科技大學,8,服務領域,81,民生學門,8199,其他民生學類,819916,寵物美容學位學程,08-762-4002,"30,503,051",08-762-4002轉5121,pet3050@tajen.edu.tw,u07.tajen.edu.tw/bin/home.php
1043,私立,技職校院,大仁科技大學,8,服務領域,86,軍警國防安全學門,8601,警政學類,860114,消防安全學士學位學程,08-762-4002,3041,08-762-4002轉5121,fire@tajen.edu.tw,u04.tajen.edu.tw/bin/home.php?Lang=zh-tw
1044,私立,技職校院,聖約翰科技大學,2,人文及藝術領域,22,人文學門,2203,外國語文學類,220312,應用英語系,02-2801-3131,6858,02-2801-1358,daesbest@mail.sju.edu.tw,dae.sju.edu.tw/
1044,私立,技職校院,聖約翰科技大學,2,人文及藝術領域,23,設計學門,2301,綜合設計學類,230111,創意設計系,02-2801-3131,6408,0-無,pey@mail.sju.edu.tw,dept.sju.edu.tw/index.html?d_no=25&u_id=25
1044,私立,技職校院,聖約翰科技大學,2,人文及藝術領域,23,設計學門,2301,綜合設計學類,230119,數位文藝系,02-2801-3131,6011,0-無,katysju@mail.sju.edu.tw,www.dla.sju.edu.tw/dla/index.php
